Date,Infra_Power_Grid,Infra_Construction,Infra_Materials,Infra_Supply,Infra
1951-08-31,10.533315396117057,1.9964396497591659,,6.264877522938112,6.264877522938112
1951-09-30,10.62361615726159,1.9964396497591659,,6.310027903510378,6.310027903510378
1951-10-31,10.585717113567567,2.0166990598221775,,6.3012080866948725,6.3012080866948725
1951-11-30,10.766214306174843,2.0166990598221775,,6.391456682998511,6.391456682998511
1951-12-31,10.930961138382578,2.0166990598221775,,6.473830099102377,6.473830099102377
1952-01-31,11.26235753270861,2.067265691549802,,6.664811612129206,6.664811612129206
1952-02-29,11.175859672622439,2.067265691549802,,6.62156268208612,6.62156268208612
1952-03-31,11.151260104594444,2.067265691549802,,6.609262898072123,6.609262898072123
1952-04-30,10.972663083134968,2.116847238588631,,6.5447551608618,6.5447551608618
1952-05-31,10.898164847230873,2.116847238588631,,6.507506042909752,6.507506042909752
1952-06-30,10.962514024022562,2.116847238588631,,6.539680631305597,6.539680631305597
1952-07-31,11.103911533608123,2.058724556052235,,6.581318044830179,6.581318044830179
1952-08-31,11.399909375051775,2.058724556052235,,6.729316965552005,6.729316965552005
1952-09-30,11.593656437246949,2.058724556052235,,6.826190496649592,6.826190496649592
1952-10-31,11.634058530515386,2.1839052259581657,,6.908981878236776,6.908981878236776
1952-11-30,11.724307126819024,2.1839052259581657,,6.954106176388595,6.954106176388595
1952-12-31,11.966052685742497,2.1839052259581657,,7.074978955850331,7.074978955850331
1953-01-31,12.14149929064835,2.2484243638836316,,7.19496182726599,7.19496182726599
1953-02-28,11.952152890412624,2.2484243638836316,,7.100288627148128,7.100288627148128
1953-03-31,12.069603316474932,2.2484243638836316,,7.159013840179282,7.159013840179282
1953-04-30,12.097953620720396,2.2687001453726343,,7.183326883046515,7.183326883046515
1953-05-31,12.101753963015996,2.2687001453726343,,7.185227054194315,7.185227054194315
1953-06-30,12.243754351028167,2.2687001453726343,,7.256227248200401,7.256227248200401
1953-07-31,12.385151860613728,2.248123970310368,,7.3166379154620484,7.3166379154620484
1953-08-31,12.460250416181669,2.248123970310368,,7.354187193246019,7.354187193246019
1953-09-30,12.460250416181669,2.248123970310368,,7.354187193246019,7.354187193246019
1953-10-31,12.43625116781752,2.2219911530516905,,7.329121160434605,7.329121160434605
1953-11-30,12.358652121437935,2.2219911530516905,,7.290321637244812,7.290321637244812
1953-12-31,12.560598465519583,2.2219911530516905,,7.391294809285636,7.391294809285636
1954-01-31,13.04724255868292,2.212104448985328,,7.629673503834123,7.629673503834123
1954-02-28,12.87049610229311,2.212104448985328,,7.54130027563922,7.54130027563922
1954-03-31,12.91154556254076,2.212104448985328,,7.561825005763044,7.561825005763044
1954-04-30,12.888796559582431,2.3070299340238996,,7.597913246803166,7.597913246803166
1954-05-31,12.775851125161363,2.3070299340238996,,7.541440529592632,7.541440529592632
1954-06-30,12.929848578592845,2.3070299340238996,,7.618439256308372,7.618439256308372
1954-07-31,13.146944963410192,2.4346037713746442,,7.790774367392418,7.790774367392418
1954-08-31,13.324291739463845,2.4346037713746442,,7.879447755419244,7.879447755419244
1954-09-30,13.415842746014203,2.4346037713746442,,7.925223258694423,7.925223258694423
1954-10-31,13.497842454353236,2.5380643852403537,,8.017953419796795,8.017953419796795
1954-11-30,13.602643330491492,2.5380643852403537,,8.070353857865923,8.070353857865923
1954-12-31,13.983836621774596,2.5380643852403537,,8.260950503507475,8.260950503507475
1955-01-31,14.159332832758581,2.688363247326274,,8.423848040042428,8.423848040042428
1955-02-28,14.293133938884278,2.688363247326274,,8.490748593105277,8.490748593105277
1955-03-31,14.399185060428358,2.688363247326274,,8.543774153877315,8.543774153877315
1955-04-30,14.38968592705793,2.7837909963731318,,8.58673846171553,8.58673846171553
1955-05-31,14.29058812312584,2.7837909963731318,,8.537189559749486,8.537189559749486
1955-06-30,14.366936924099601,2.7837909963731318,,8.575363960236366,8.575363960236366
1955-07-31,14.570183119665206,2.810728974266572,,8.690456046965888,8.690456046965888
1955-08-31,15.109176765438155,2.810728974266572,,8.959952869852364,8.959952869852364
1955-09-30,15.26572687452218,2.810728974266572,,9.038227924394375,9.038227924394375
1955-10-31,15.206378679353783,2.7766406541007296,,8.991509666727257,8.991509666727257
1955-11-30,15.31052962975006,2.7766406541007296,,9.043585141925394,9.043585141925394
1955-12-31,15.781971517336801,2.7766406541007296,,9.279306085718765,9.279306085718765
1956-01-31,16.086267852823195,2.7580316010130033,,9.422149726918098,9.422149726918098
1956-02-29,16.07801896485859,2.7580316010130033,,9.418025282935796,9.418025282935796
1956-03-31,16.05526996190026,2.7580316010130033,,9.406650781456632,9.406650781456632
1956-04-30,16.020573499600758,2.8019055868043883,,9.411239543202573,9.411239543202573
1956-05-31,16.050873581072153,2.8019055868043883,,9.42638958393827,9.42638958393827
1956-06-30,16.0881226990242,2.8019055868043883,,9.445014142914294,9.445014142914294
1956-07-31,16.148721139598422,2.8040549261531416,,9.476388032875782,9.476388032875782
1956-08-31,16.32481767024625,2.8040549261531416,,9.564436298199697,9.564436298199697
1956-09-30,16.287568552294204,2.8040549261531416,,9.545811739223673,9.545811739223673
1956-10-31,16.241470226713705,2.782894243948248,,9.512182235330977,9.512182235330977
1956-11-30,16.29452186990619,2.782894243948248,,9.53870805692722,9.53870805692722
1956-12-31,16.68771478537137,2.782894243948248,,9.73530451465981,9.73530451465981
1957-01-31,17.146608893953086,2.774856217963931,,9.960732555958508,9.960732555958508
1957-02-28,17.12576006214256,2.774856217963931,,9.950308140053245,9.950308140053245
1957-03-31,17.025362406726515,2.774856217963931,,9.900109312345222,9.900109312345222
1957-04-30,16.95281650681112,2.7416760645399965,,9.84724628567556,9.84724628567556
1957-05-31,16.880218442054826,2.7416760645399965,,9.81094725329741,9.81094725329741
1957-06-30,16.981216417134718,2.7416760645399965,,9.861446240837356,9.861446240837356
1957-07-31,17.455210960374,2.759284519267265,,10.107247739820632,10.107247739820632
1957-08-31,17.773305320271234,2.759284519267265,,10.26629491976925,10.26629491976925
1957-09-30,17.567558633893988,2.759284519267265,,10.163421576580626,10.163421576580626
1957-10-31,17.367462854882007,2.7336764412119203,,10.050569648046963,10.050569648046963
1957-11-30,17.49876347019606,2.7336764412119203,,10.11621995570399,10.11621995570399
1957-12-31,17.787805435264957,2.7336764412119203,,10.260740938238438,10.260740938238438
1958-01-31,18.103999624014392,2.5836343419541956,,10.343816982984293,10.343816982984293
1958-02-28,17.99235404107728,2.5836343419541956,,10.287994191515738,10.287994191515738
1958-03-31,17.892005991739367,2.5836343419541956,,10.237820166846781,10.237820166846781
1958-04-30,17.52271055371931,2.5602551882696956,,10.041482870994503,10.041482870994503
1958-05-31,17.398415420858147,2.5602551882696956,,9.979335304563921,9.979335304563921
1958-06-30,17.70576040197913,2.5602551882696956,,10.133007795124414,10.133007795124414
1958-07-31,17.9853553985185,2.6679979967725136,,10.326676697645507,10.326676697645507
1958-08-31,18.44484982676406,2.6679979967725136,,10.556423911768286,10.556423911768286
1958-09-30,18.562900572490214,2.6679979967725136,,10.615449284631364,10.615449284631364
1958-10-31,18.33820522545024,2.8864907071581256,,10.612347966304181,10.612347966304181
1958-11-30,18.353305660107807,2.8864907071581256,,10.619898183632966,10.619898183632966
1958-12-31,18.95294735253311,2.8864907071581256,,10.919719029845616,10.919719029845616
1959-01-31,19.591038802238145,3.1363721700210734,,11.363705486129609,11.363705486129609
1959-02-28,19.493191243711877,3.1363721700210734,,11.314781706866475,11.314781706866475
1959-03-31,19.522243638540218,3.1363721700210734,,11.329307904280645,11.329307904280645
1959-04-30,19.361297148628086,3.2476769839826076,,11.304487066305347,11.304487066305347
1959-05-31,19.443949341471864,3.2476769839826076,,11.345813162727236,11.345813162727236
1959-06-30,19.84029267349066,3.2476769839826076,,11.543984828736633,11.543984828736633
1959-07-31,20.145839254382878,3.2397813036887326,,11.692810279035806,11.692810279035806
1959-08-31,20.241734476920445,3.2397813036887326,,11.74075789030459,11.74075789030459
1959-09-30,20.501783051896005,3.2397813036887326,,11.87078217779237,11.87078217779237
1959-10-31,20.020842030938837,3.1799318604047366,,11.600386945671787,11.600386945671787
1959-11-30,20.088341624284148,3.1799318604047366,,11.634136742344442,11.634136742344442
1959-12-31,20.842633254645673,3.1799318604047366,,12.011282557525204,12.011282557525204
1960-01-31,21.298324781832868,3.2892245987152204,,12.293774690274045,12.293774690274045
1960-02-29,21.239576906328317,3.2892245987152204,,12.26440075252177,12.26440075252177
1960-03-31,21.475626232939728,3.2892245987152204,,12.382425415827473,12.382425415827473
1960-04-30,21.09568318706245,3.1369640647259853,,12.116323625894218,12.116323625894218
1960-05-31,20.686739911197733,3.1369640647259853,,11.91185198796186,11.91185198796186
1960-06-30,20.992184721170915,3.1369640647259853,,12.064574392948451,12.064574392948451
1960-07-31,21.271179398046435,3.057342092275909,,12.164260745161172,12.164260745161172
1960-08-31,21.754673074656147,3.057342092275909,,12.406007583466028,12.406007583466028
1960-09-30,21.82027249685366,3.057342092275909,,12.438807294564786,12.438807294564786
1960-10-31,21.302082357944442,3.0517577467956234,,12.176920052370033,12.176920052370033
1960-11-30,21.214984178194427,3.0517577467956234,,12.133370962495025,12.133370962495025
1960-12-31,21.606926848253785,3.0517577467956234,,12.329342297524704,12.329342297524704
1961-01-31,22.125116987162997,3.0359294492927487,,12.580523218227873,12.580523218227873
1961-02-28,21.937670758075072,3.0359294492927487,,12.48680010368391,12.48680010368391
1961-03-31,21.799423665043136,3.0359294492927487,,12.417676557167942,12.417676557167942
1961-04-30,21.80822754772479,3.074885040086898,,12.441556293905844,12.441556293905844
1961-05-31,22.046829529988745,3.074885040086898,,12.560857285037821,12.560857285037821
1961-06-30,22.234325365154803,3.074885040086898,,12.65460520262085,12.65460520262085
1961-07-31,22.486770696776397,3.1921391541282547,,12.839454925452326,12.839454925452326
1961-08-31,23.176660985505336,3.1921391541282547,,13.184400069816796,13.184400069816796
1961-09-30,23.359008743182287,3.1921391541282547,,13.275573948655271,13.275573948655271
1961-10-31,22.984118843769192,3.295483103247075,,13.139800973508134,13.139800973508134
1961-11-30,22.83327180689134,3.295483103247075,,13.064377455069208,13.064377455069208
1961-12-31,23.340712567024298,3.295483103247075,,13.318097835135687,13.318097835135687
1962-01-31,24.207949631806898,3.360076811125254,,13.784013221466076,13.784013221466076
1962-02-28,23.85260615395761,3.360076811125254,,13.606341482541431,13.606341482541431
1962-03-31,23.869658924603876,3.360076811125254,,13.614867867864564,13.614867867864564
1962-04-30,23.387415493399985,3.461005704378683,,13.424210598889333,13.424210598889333
1962-05-31,23.535716714519403,3.461005704378683,,13.498361209449042,13.498361209449042
1962-06-30,24.00721076694704,3.461005704378683,,13.73410823566286,13.73410823566286
1962-07-31,24.46675480127074,3.4732885686189165,,13.970021684944827,13.970021684944827
1962-08-31,24.74189697100976,3.4732885686189165,,14.107592769814337,14.107592769814337
1962-09-30,24.781698744614346,3.4732885686189165,,14.12749365661663,14.12749365661663
1962-10-31,24.34300782323252,3.46122498922833,,13.902116406230425,13.902116406230425
1962-11-30,24.399810202642474,3.46122498922833,,13.930517595935402,13.930517595935402
1962-12-31,24.868151279753725,3.46122498922833,,14.164688134491028,14.164688134491028
1963-01-31,25.82683758016765,3.5437146106749045,,14.685276095421276,14.685276095421276
1963-02-28,25.84764108703138,3.5437146106749045,,14.695677848853142,14.695677848853142
1963-03-31,25.501796742552525,3.5437146106749045,,14.522755676613714,14.522755676613714
1963-04-30,24.994953743320636,3.737441504577048,,14.366197623948842,14.366197623948842
1963-05-31,25.140754473628412,3.737441504577048,,14.43909798910273,14.43909798910273
1963-06-30,25.611648206392204,3.737441504577048,,14.674544855484626,14.674544855484626
1963-07-31,26.087536080885187,3.7929901252258595,,14.940263103055523,14.940263103055523
1963-08-31,26.58362970134082,3.7929901252258595,,15.188309913283339,15.188309913283339
1963-09-30,26.51353212739617,3.7929901252258595,,15.153261126311016,15.153261126311016
1963-10-31,25.950546073153177,3.9271467836919856,,14.93884642842258,14.93884642842258
1963-11-30,25.918350101665318,3.9271467836919856,,14.922748442678651,14.922748442678651
1963-12-31,26.56403795483022,3.9271467836919856,,15.245592369261102,15.245592369261102
1964-01-31,27.635121534842263,4.089069399461119,,15.86209546715169,15.86209546715169
1964-02-29,27.24508159469347,4.089069399461119,,15.667075497077295,15.667075497077295
1964-03-31,27.31323111378076,4.089069399461119,,15.701150256620938,15.701150256620938
1964-04-30,27.323935167610223,4.034997762753829,,15.679466465182026,15.679466465182026
1964-05-31,27.328988314074408,4.034997762753829,,15.681993038414118,15.681993038414118
1964-06-30,27.91723070198148,4.034997762753829,,15.976114232367655,15.976114232367655
1964-07-31,28.894915269136263,4.047619703166378,,16.47126748615132,16.47126748615132
1964-08-31,29.286257619531767,4.047619703166378,,16.66693866134907,16.66693866134907
1964-09-30,29.01041335920987,4.047619703166378,,16.529016531188123,16.529016531188123
1964-10-31,28.318627180464468,4.09426538150618,,16.206446280985325,16.206446280985325
1964-11-30,27.97593325253924,4.09426538150618,,16.03509931702271,16.03509931702271
1964-12-31,28.8930193791198,4.09426538150618,,16.49364238031299,16.49364238031299
1965-01-31,29.408659421139237,4.201632171245023,,16.80514579619213,16.80514579619213
1965-02-28,29.159964825735113,4.201632171245023,,16.680798498490066,16.680798498490066
1965-03-31,29.357514788988652,4.201632171245023,,16.779573480116838,16.779573480116838
1965-04-30,29.254620923892304,4.289612651315334,,16.77211678760382,16.77211678760382
1965-05-31,28.922026449001343,4.289612651315334,,16.605819550158337,16.605819550158337
1965-06-30,29.507066255513895,4.289612651315334,,16.898339453414614,16.898339453414614
1965-07-31,30.03160511123992,4.367335344451961,,17.19947022784594,17.19947022784594
1965-08-31,30.62929446767652,4.367335344451961,,17.49831490606424,17.49831490606424
1965-09-30,30.845197053060282,4.367335344451961,,17.60626619875612,17.60626619875612
1965-10-31,30.325711343798446,4.4662985512967,,17.396004947547574,17.396004947547574
1965-11-30,29.82837003669976,4.4662985512967,,17.14733429399823,17.14733429399823
1965-12-31,30.627405417554165,4.4662985512967,,17.546851984425434,17.546851984425434
1966-01-31,31.25984340113117,4.572625704246914,,17.91623455268904,17.91623455268904
1966-02-28,31.473195889625153,4.572625704246914,,18.02291079693603,18.02291079693603
1966-03-31,31.29834960438314,4.572625704246914,,17.935487654315025,17.935487654315025
1966-04-30,30.924657785534976,4.503106685559159,,17.713882235547068,17.713882235547068
1966-05-31,30.917061382075115,4.503106685559159,,17.710084033817136,17.710084033817136
1966-06-30,31.71045013669559,4.503106685559159,,18.106778411127376,18.106778411127376
1966-07-31,33.275727166015464,4.432739733245904,,18.854233449630684,18.854233449630684
1966-08-31,33.80781710025455,4.432739733245904,,19.120278416750228,19.120278416750228
1966-09-30,33.28962696134534,4.432739733245904,,18.861183347295622,18.861183347295622
1966-10-31,32.227997189756934,4.238085165637131,,18.233041177697032,18.233041177697032
1966-11-30,32.18510144557096,4.238085165637131,,18.211593305604044,18.211593305604044
1966-12-31,32.892637984715904,4.238085165637131,,18.565361575176517,18.565361575176517
1967-01-31,33.70772877193578,4.155120740271431,,18.931424756103603,18.931424756103603
1967-02-28,33.47205693862554,4.155120740271431,,18.813588839448485,18.813588839448485
1967-03-31,32.810750833939636,4.155120740271431,,18.482935787105532,18.482935787105532
1967-04-30,33.3832258212806,4.4201525156010275,,18.90168916844081,18.90168916844081
1967-05-31,32.68034723635718,4.4201525156010275,,18.5502498759791,18.5502498759791
1967-06-30,33.1958400869214,4.4201525156010275,,18.807996301261213,18.807996301261213
1967-07-31,33.81356600138664,4.574014505307024,,19.193790253346833,19.193790253346833
1967-08-31,33.76095651696441,4.574014505307024,,19.16748551113572,19.16748551113572
1967-09-30,33.39368949782195,4.574014505307024,,18.98385200156449,18.98385200156449
1967-10-31,34.08726458451652,4.834137785217834,,19.460701184867176,19.460701184867176
1967-11-30,34.36214277689516,4.834137785217834,,19.598140281056498,19.598140281056498
1967-12-31,35.71240865664993,4.834137785217834,,20.27327322093388,20.27327322093388
1968-01-31,36.29249249368563,4.970050300856653,,20.631271397271142,20.631271397271142
1968-02-29,35.75609042179775,4.970050300856653,,20.363070361327203,20.363070361327203
1968-03-31,35.91565520460759,4.970050300856653,,20.442852752732122,20.442852752732122
1968-04-30,35.114176076912514,5.061132671845567,,20.087654374379042,20.087654374379042
1968-05-31,35.1536225200834,5.061132671845567,,20.107377595964486,20.107377595964486
1968-06-30,36.41216877014371,5.061132671845567,,20.73665072099464,20.73665072099464
1968-07-31,36.536816702674656,5.169403768879981,,20.85311023577732,20.85311023577732
1968-08-31,37.33240448169681,5.169403768879981,,21.250904125288397,21.250904125288397
1968-09-30,37.20862651370392,5.169403768879981,,21.18901514129195,21.18901514129195
1968-10-31,36.32371283254698,5.423553281350866,,20.873633056948925,20.873633056948925
1968-11-30,36.752993950055654,5.423553281350866,,21.088273615703258,21.088273615703258
1968-12-31,38.7011907259269,5.423553281350866,,22.062372003638885,22.062372003638885
1969-01-31,39.26948750048892,5.674119146423585,,22.471803323456253,22.471803323456253
1969-02-28,39.19917979680167,5.674119146423585,,22.43664947161263,22.43664947161263
1969-03-31,39.05949026635513,5.674119146423585,,22.366804706389356,22.366804706389356
1969-04-30,38.05178388567663,5.738344818837494,,21.895064352257062,21.895064352257062
1969-05-31,37.67159928371349,5.738344818837494,,21.704972051275494,21.704972051275494
1969-06-30,39.32618575780184,5.738344818837494,,22.532265288319667,22.532265288319667
1969-07-31,40.574789684939745,5.806581008412491,,23.19068534667612,23.19068534667612
1969-08-31,41.34375637455247,5.806581008412491,,23.57516869148248,23.57516869148248
1969-09-30,40.227637911486774,5.806581008412491,,23.017109459949634,23.017109459949634
1969-10-31,39.574036452275834,5.640401422735638,,22.607218937505735,22.607218937505735
1969-11-30,40.38983963272018,5.640401422735638,,23.01512052772791,23.01512052772791
1969-12-31,41.08225447511607,5.640401422735638,,23.361327948925855,23.361327948925855
1970-01-31,42.04330096078972,5.649892664710251,,23.846596812749986,23.846596812749986
1970-02-28,41.778963784218114,5.649892664710251,,23.714428224464182,23.714428224464182
1970-03-31,41.59958729849375,5.649892664710251,,23.624739981602,23.624739981602
1970-04-30,41.02737816086443,5.589862707311337,,23.308620434087885,23.308620434087885
